tweet_id,created_at,tweet,label_majority,month
1417772696621010945,2021-07-21 09:05:26+00:00,"democrats are fine with vaccine cards, but not voter i.d. paying attention yet?",NONE,Jul-21
1417743479455854597,2021-07-21 07:09:20+00:00,a sensible lad to be getting the vaccine! responsible adults should protect themselves and those around them by getting vaccinated. anyone who says otherwise should remove their tinfoil hat and take a long look at themselves,FAVOR,Jul-21
1417763762803707908,2021-07-21 08:29:56+00:00,"check vaers. talk to people who have had it. watch and listen to doctors beyond those who are paid or incentivised to promote the vaxx.....if people want to sign up for a medical trial (which is what this is) then that's their right...i'm pro information, anti coercion. simple.",AGAINST,Jul-21
1417929650102280196,2021-07-21 19:29:07+00:00,delta variant fueling new spike in cases across u.s. as 100 million americans remain unvaccinated,FAVOR,Jul-21
1417884288519901185,2021-07-21 16:28:52+00:00,"this needs to go viral - aflds need students from nj, ny, pa, ca, co and mi who are being forced to take the vax by colleges. link to plaintiff form:",AGAINST,Jul-21
1417654794450264065,2021-07-21 01:16:56+00:00,"don’t want to get vaccinated? that’s fine, insurance companies should drastically raise your health insurance premiums. and, you should be denied entry into restaurants, theaters, cruise ships, etc.",FAVOR,Jul-21
1417723736946462723,2021-07-21 05:50:53+00:00,what is the morrison govt doing now to help us cope for the next six months until vaccinated. current settings not sustainable:.- overseas arrivals &amp; qt.- rapid testing to stop long waits.- jobkeeper to turn on when lockdowns occurs,NONE,Jul-21
1417665793526018050,2021-07-21 02:00:38+00:00,"sometimes all you have left, is to laugh..and vaccinations good god get vaccinated..but also laugh",FAVOR,Jul-21
1418151778319839235,2021-07-22 10:11:46+00:00,all vaccinated but no sticker 😢,FAVOR,Jul-21
1418061688126021632,2021-07-22 04:13:47+00:00,"yep! fully vaccinated, i don’t wear a mask unless i’m working or doing sports",FAVOR,Jul-21
1418021971963559939,2021-07-22 01:35:58+00:00,gop legislators in missouri oppose vaccine as state becomes covid hotspot #missouri . via @truthout,AGAINST,Jul-21
1418095971368509445,2021-07-22 06:30:01+00:00,"this is exactly what former vp of pfizer, michael yerdon said would happen. watch his videos. and be prepared for what else he says.",NONE,Jul-21
1418271181292118022,2021-07-22 18:06:14+00:00,"answer:  all of us.  ..every single democrat in congress is vaccinated because we believe in science, not tin hat conspiracy. and we care about our health and the health of our loved ones.",FAVOR,Jul-21
1418031823469387780,2021-07-22 02:15:07+00:00,"same here. i know at least 4 people with bad reactions to the vaccine; for one of them it was a very serious, close call.",AGAINST,Jul-21
1418076231812190209,2021-07-22 05:11:34+00:00,"another day, another variant.  i've resigned myself to wearing a mask the rest of my life because some idjits won't get vaccinated.",FAVOR,Jul-21
1418355291163402252,2021-07-22 23:40:27+00:00,"if vaccinated people go into a grocery store, and then others go into that same store who have chosen not to be vaccinated, who is this mask mandate she keeps advocating supposed to protect? why does all of society have to re-shaped around those *choosing* not to be vaccinated??",FAVOR,Jul-21
1418141684446203907,2021-07-22 09:31:40+00:00,"#vaccinefor18plus #kolhapurvaccineupdate.center: crom clinicalresearch kolhapur, rankala kolahapur - 416001.min age limit: 18.vaccine: covaxin.available capacity: 452.date: 22-07-2021..please refer  for details..#unite2fightcorona #indiafightscorona",FAVOR,Jul-21
1418336581014806530,2021-07-22 22:26:06+00:00,getting the vaccine if you want doesn’t help anyone? are you insane? lol it doesn’t the most important thing- helps the person taking it,FAVOR,Jul-21
1418012228012240899,2021-07-22 00:57:15+00:00,funny how none of the politicians pushing the vaccine ever mention the thousands of untested illegals pouring across our wide-open southern border every week.,NONE,Jul-21
1418353806341984256,2021-07-22 23:34:33+00:00,funny thing about da nfl  no vaccine restrictions is they aren’t forcing the players to take it. if they wanna be stupid and think they’re invincible then that’s on them.,FAVOR,Jul-21
1418334380615888896,2021-07-22 22:17:22+00:00,breaking: tens of thousands protesting italy’s vaccine passport ruling,AGAINST,Jul-21
1418249082980687878,2021-07-22 16:38:25+00:00,"why the sudden change about the vaccine from the gop?  foxnews, mcconnell, desantis, you…all of a sudden it’s not about a person’s right to choose anymore, it’s ‘please get vaccinated’.  you guys afraid your unvaccinated constituents will die leaving no one to vote for you?",FAVOR,Jul-21
1418029787130499078,2021-07-22 02:07:01+00:00,"in 2020, trump started the big, deadly lie that covid was primarily killing people of color (without showing that densely populated public spaces and less access to healthcare contributed to those stats). his base made resistance to the vaccine a hill to die on. reap…sow!🤷‍♀️",NONE,Jul-21
1418223600671215618,2021-07-22 14:57:10+00:00,don't forget to vax up! you can receive a free vaccine at the uhc or any other usg campus and receive a free t-shirt and gift card!,FAVOR,Jul-21
1418251332742352910,2021-07-22 16:47:22+00:00,"“no one should have to go through this. it’s definitely real. it's definitely something that happens and it can be prevented if we would have taken better precautions.""  ..amanda beinborn isn’t the only unvaccinated person saying she wishes she got vaxed:..",FAVOR,Jul-21
1418248493580394500,2021-07-22 16:36:05+00:00,"this is unbelievable: if you were part of the vaccine 'trials' (trials my a*se) and were given the placebo, you'll still receive a vaccine passport?! this is totalitarian wichcraft. #torydictatorship #toryliars #novaccinepassport #novaccinepassports",AGAINST,Jul-21
1418262839786156032,2021-07-22 17:33:05+00:00,"as for the justification for continuing to increase benefits for vaccinated individuals, the nfl cites cdc data and major hospital systems:",FAVOR,Jul-21
1418472220880359431,2021-07-23 07:25:06+00:00,nsw put no formal position to national cabinet to redirect vaccines. she put in proposal to cancel gp existing appointments -   in nsw - and redirect to sw &amp; w sydney. pm didn’t back this.,NONE,Jul-21
1418550061097750531,2021-07-23 12:34:24+00:00,this was the governor’s response when asked what can we do to get more people vaccinated.,FAVOR,Jul-21
1418623862028357635,2021-07-23 17:27:40+00:00,"suicide squad. antiva (shem, they will be dead by christmas - although this one has had the vaccination - guaranteed)",NONE,Jul-21
1418372490087305226,2021-07-23 00:48:48+00:00,"i am an international worker and while i am not currently vaccinated, i will be as soon as it is made available to me in my host country!",FAVOR,Jul-21
1418595507216203784,2021-07-23 15:34:59+00:00,its been 2 weeks since i got my second dose so the vaccine is fully affective now,FAVOR,Jul-21
1418689319162859521,2021-07-23 21:47:46+00:00,leaked hospital deets on vaxxed patients! anyone want to guess why “99% of all hospitalized patients with #covid19 are unvaccinated!” ?..because it’s policy not to test vaccinated people when they come in.,AGAINST,Jul-21
1418536556198080514,2021-07-23 11:40:44+00:00,"nadhim zahawi confirmed vaccine passports will go ahead. covid recovery group member says ""the government have been very clever. they start by saying you can't go to a nightclub...where it's uncontroversial then roll it out more broadly. it's really chilling""..",AGAINST,Jul-21
1418386787894906881,2021-07-23 01:45:37+00:00,dear no- you can't have all the vaccine. get stuffed! #auspol,NONE,Jul-21
1418463186194292740,2021-07-23 06:49:12+00:00,2nd dose of sinovac 💉..#iamfullyvaccinated #roadtozero #ilovetaguig,FAVOR,Jul-21
1418375564918886404,2021-07-23 01:01:01+00:00,hello?  how do under 40’s get their vaccine exactly?,NONE,Jul-21
1418453882464718849,2021-07-23 06:12:13+00:00,sharing from my sister’s (who is an infectious disease specialist) updates — no vaccine is superior to the other. it works and it saves lives!! let’s gooooo...may hope guys. take it.,FAVOR,Jul-21
1418570468894773249,2021-07-23 13:55:30+00:00,"to those who don’t know me, my name is eric gash and i’m a democrat running for congress against republican madison cawthorn. as an educator, i’m mad as heck when i see him undermine vaccination efforts instead of doing all he can to promote the science. retweet if you are too.",FAVOR,Jul-21
1418651968105558017,2021-07-23 19:19:21+00:00,"so 316,728 votes and the result is in . 60% of you against vaccine passports with 40% saying bring them in. 👇🏻",AGAINST,Jul-21
1418537119614656523,2021-07-23 11:42:59+00:00,"when he killed himself, junior seau intentionally shot himself in the chest so they could study how badly his brain was damaged by football yet guys who continue to play the sport are worried they'll get sick from the covid vaccine.",AGAINST,Jul-21
1418564044760420357,2021-07-23 13:29:58+00:00,"most of the eu has now overtaken the us in vaccinations and is on course to overtake the uk. a lot of people won’t want to hear it, but history will probably record that the eu had the most successful vaccine programme of this pandemic.",FAVOR,Jul-21
1418608456110534666,2021-07-23 16:26:27+00:00,"this truly is a disgrace. most volunteers, team bus drivers, canteen staff etc etc are unvaccinated. the country is only 20% vaccinated. we have a fifth wave of covid here now. #fucktheolympics #tokyo2020",NONE,Jul-21
1418690164491161609,2021-07-23 21:51:07+00:00,penn &amp;#038; teller lead las vegas strip vaccination event  via @reviewjournal,FAVOR,Jul-21
1418461739671162883,2021-07-23 06:43:27+00:00,"so, is saying that ‘we did nothing wrong, delta is uncontainable’...if (big if) we take that at face value, then logically sa and vic are in *equal* danger...therefore they should *absolutely not* move down the vaccine pecking order...#covid19aus #covid19nsw #covid19vic",AGAINST,Jul-21
1418600369609854977,2021-07-23 15:54:19+00:00,ministry of health looking at krystal water and rwenzori fighting well knowing they are going to vaccinate us with wavah water.,AGAINST,Jul-21
1418698083815153667,2021-07-23 22:22:35+00:00,i bet your sweet ass if this kid as complications to the vaccine this story will disappear as fast as your ratings,AGAINST,Jul-21
1419013209244143616,2021-07-24 19:14:47+00:00,"a good start would be for insurance companies to provide discounts to the fully vaccinated, which is in effect a monetary penalty for those who aren’t.  allow “choice”, but make stupidity the more expensive option.",FAVOR,Jul-21
1418808510117257221,2021-07-24 05:41:23+00:00,why won’t the media run the stories of people who died from the vaccine?,AGAINST,Jul-21
1418831267542429699,2021-07-24 07:11:49+00:00,there will be always that concern. but the virus has already mutated from the original strain with out the vaccination.,NONE,Jul-21
1418935814894067715,2021-07-24 14:07:15+00:00,"the sick man of asia..persistent unemployment, high inflation, limp demand &amp; falling savings &amp; investment. with vaccination campaign crawling along like an ambulance in mumbai traffic the economy’s—&amp; the country’s—path to better health will be longer &amp; more painful- the economist",NONE,Jul-21
1419080157596323841,2021-07-24 23:40:49+00:00,irish people against coerced vaccination. #dublinprotest #novaccinepassports,AGAINST,Jul-21
1418748113192374278,2021-07-24 01:41:23+00:00,firefighters will be providing vaccines at springfield fire station 5 on saturday july 24 from 0830am to 1030am.  #teamwork,FAVOR,Jul-21
1419015547765854209,2021-07-24 19:24:05+00:00,tens of thousands protest in dublin. they say no to forced vaccines. ..#worldwidefreedomrally .#novaccinepassportsanywhere .#dublinprotest,AGAINST,Jul-21
1418759963875282948,2021-07-24 02:28:29+00:00,"halt china virus shots, says expert  @chrissmithonair",AGAINST,Jul-21
1419073619871817738,2021-07-24 23:14:50+00:00,minnesota vikings offensive line coach rick dennison is no longer employed by the team after refusing to be vaccinated against covid..,AGAINST,Jul-21
1418973648774438913,2021-07-24 16:37:35+00:00,this can be updated with the vaccine.,NONE,Jul-21
1418970074300420099,2021-07-24 16:23:23+00:00,"the more this happens, the faster vaccinations will rise",FAVOR,Jul-21
1418776923933601800,2021-07-24 03:35:52+00:00,"yeah i think that’s obvious as the dates of locations come up, they are still way back. i could honestly see we would benefit more from help with this then vaccines. i believe in the vaccines, i just don’t think we have the luxury of the time it will take to vaccinate",NONE,Jul-21
1419009594593103878,2021-07-24 19:00:25+00:00,"debunking another myth, the mrna vaccines didn't just suddenly appear in 2020 for covid-19. many had been  tested years previously for other viruses; status as of 4 years ago in this table, and shown to be safe",FAVOR,Jul-21
1419031730447556608,2021-07-24 20:28:23+00:00,"new covid cases reported on july 23, 2020 ➡️ 70,006..new covid cases reported on july 23, 2021 ➡️ 81,732..please get vaccinated.",FAVOR,Jul-21
1419029925131079680,2021-07-24 20:21:13+00:00,"watch the language change from ""unvaccinated"" to ""undervaccinated"" when the efficacy of the vaccines comes into increasing skepticism",AGAINST,Jul-21
1419002887791857665,2021-07-24 18:33:46+00:00,folks the delta variant is no joke. please protect yourself and your loved ones – get vaccinated.,FAVOR,Jul-21
1418756291456081935,2021-07-24 02:13:53+00:00,i think the ‘new variant’ is more prevalent in those who have gotten the shots according to israeli and uk data. .that’s embarrassing..,AGAINST,Jul-21
1419360333798551556,2021-07-25 18:14:08+00:00,i'm vaccinated. y'all are just nasty.,FAVOR,Jul-21
1419107862480138241,2021-07-25 01:30:54+00:00,"i’m vaxxed — because i want to protect myself, my family and my friends. how about you?.#imvaxxedareyou",FAVOR,Jul-21
1419230035551014914,2021-07-25 09:36:23+00:00,"vice president leni robredo’s nagavax express project wrapped up its single-dose janssen inoculation with 6,715 additional residents in naga city now fully vaccinated in just two days...",FAVOR,Jul-21
1419352448150294528,2021-07-25 17:42:48+00:00,"📌kinzinger &amp; cheney have lost credibility in the republican party because they aren't afraid of a 375-pound, vaccinated, orange, ferret-haired, nuclear-powered liar who grabs pussies &amp; coddles racists and anti-democratic dictators, while cheating at literally everything he does.",NONE,Jul-21
1419282677098758144,2021-07-25 13:05:33+00:00,"vaccination protects against these diseases, which used to be prevalent in the usa. 🔗  .flu.hepatitis a &amp; b.rubella.hib .measles.pertussis .pneumococcal .rotavirus.mumps  .chickenpox .diphtheria..#getvaccinated..",FAVOR,Jul-21
1419098887550382080,2021-07-25 00:55:15+00:00,"miami-dade county is escalating coronavirus prevention, opening five new mobile vaccine and testing sites as covid-19 case numbers reach levels not seen since the height of the pandemic.",FAVOR,Jul-21
1419341124620128257,2021-07-25 16:57:48+00:00,fauci: cdc may recommend fully vaccinated wear masks in public,NONE,Jul-21
1419267513221853188,2021-07-25 12:05:18+00:00,…there’s going to be more devastation just b/c ppl chose to politicize masking &amp; make the refusal to wear masks or get vaccinated a part of white sociality. they’ll never take the step here that macron just took in france b/c they know the trumpers wld go wild.,NONE,Jul-21
1419433778821296129,2021-07-25 23:05:59+00:00,"a year ago, nurses were the heros in a pandemic. this year, they’ll fire them for not getting vaccinated. ..are you seeing it now?",AGAINST,Jul-21
1419198464261443586,2021-07-25 07:30:55+00:00,.was vaccinated. pass it on.,NONE,Jul-21
1419340895632203778,2021-07-25 16:56:54+00:00,just want to remind everyone that we are still in a pandemic!!! ..i tested positive for covid yesterday after being fully vaccinated and wearing my mask in public. ..be safe everyone!,AGAINST,Jul-21
1419163668433014786,2021-07-25 05:12:39+00:00,"what an ignorant statement. many vaccinations need boosters, no vaccine ensures perfect immunity at any point, just improved immunity.",FAVOR,Jul-21
1419403589097869318,2021-07-25 21:06:01+00:00,"friend of mine in nhs says 4 wards in local hospital all changed to covid. all in their 30's, nearly all double jabbed (2 not). this is now a pandemic of the vaccinated. and yet they push us all to have it. insanity. 🙄",AGAINST,Jul-21
1419701067282014208,2021-07-26 16:48:05+00:00,pfizer to test covid-19 vaccine in larger group of children below 12,NONE,Jul-21
1419558599244894208,2021-07-26 07:21:58+00:00,"the current covid vaccines have had:..the most humans in study trials ever.the second highest efficacy ever.the largest data set ever..tested, approved, effective.",FAVOR,Jul-21
1419461344156438528,2021-07-26 00:55:31+00:00,"my hometown newspaper published asinine vaccine conspiracy theories at a time when the covid positivity rate has soared to over 8% in nc. completely irresponsible, @reflectornews. unconscionable.",FAVOR,Jul-21
1419470258256158721,2021-07-26 01:30:56+00:00,fact check: joe biden spreads misinformation about covid-19 vaccines at cnn town hall -,AGAINST,Jul-21
1419469042503409666,2021-07-26 01:26:06+00:00,"hospitalized with covid, a conservative tennessee radio host shifts his message to urge vaccinations. the station shared a message from his wife, susan: “they say he is still not getting well,” it read, “please pray for me. i am at a breaking point.”.",FAVOR,Jul-21
1419474195713609732,2021-07-26 01:46:35+00:00,"coronavirus causes penises to fall off, and fake boobs to deflate, get vaccinated now.",FAVOR,Jul-21
1419749454824022023,2021-07-26 20:00:22+00:00,got covid-19 vaccine questions?join experts and tomorrow 7pm for a instagram live q&amp;a. |,FAVOR,Jul-21
1419523576693198849,2021-07-26 05:02:48+00:00,"vaccines are great to avoid hospitalization and death. .but to really  avoid the spread of the virus, we need masks and vaccines..masks don't harm. it is time for the science to take the leadership in this pandemic..#covid19 ..@who",FAVOR,Jul-21
1419476931968479232,2021-07-26 01:57:27+00:00,breaking news !! every single person that got vaccinated is now sick and in hospital !!  via @bitchute,AGAINST,Jul-21
1419776267096780818,2021-07-26 21:46:54+00:00,curt was healthy before contracting the virus but had to be placed on a ventilator after developing pneumonia...authorities continue to try to counteract vaccine hesitancy and encourage people to get the shot...,FAVOR,Jul-21
1419614524177534977,2021-07-26 11:04:12+00:00,someone please explain to me why i'm unreasonable for wanting to know the long term effects of the vaccine before making my decision. is there any other health decision where the long term effects don't matter?,AGAINST,Jul-21
1419502560860262406,2021-07-26 03:39:18+00:00,this is the best explanation of the covid vaccine i’ve ever heard.,NONE,Jul-21
1419726303528472582,2021-07-26 18:28:22+00:00,yes! i’m vaxxed but i don’t know who around is. not taking any chances. it’s a small discomfort to have ‘peace of mind’.,FAVOR,Jul-21
1419685993431642112,2021-07-26 15:48:11+00:00,breaking: nyc mayor bill de blasio is mandating vaccines for all municipal workers (including teachers and police officers). they must be “vaccinated” for covid-19 by september 13. anyone who does not comply will face weekly mandatory testing.,FAVOR,Jul-21
1419465974688874498,2021-07-26 01:13:55+00:00,"while waiting for my takeaway coffee this morning, i overheard 2 other waiting customers discussing vaccines, both saying they didn't want to put toxins in their bodies. i should mention both were smoking while saying this. #auspol",NONE,Jul-21
1419691495364472832,2021-07-26 16:10:03+00:00,"leading medical groups urge mandatory vaccination for all health care workers: requiring shots would be ""the logical fulfillment of the ethical commitment"" to all patients, according to the groups.",FAVOR,Jul-21
1419670352108601350,2021-07-26 14:46:02+00:00,"give it couple of weeks when we will start heading towards early autumn, we will be hitting 200k a day, the variant that is vaxx resistant plus more dangerous to kids is almost inevitable, there is too much growth room for virus to be otherwise, we vaxxed too little too slow.",FAVOR,Jul-21
1419944841035718656,2021-07-27 08:56:46+00:00,damnit - there are again zero icu beds available in the state of arkansas (one of the lowest vaccinated states in the us). this means many others beside #covid19 patients in the hospital awaiting beds may die. #vaccinate please for the love of god. ..,FAVOR,Jul-21
1419997140882018306,2021-07-27 12:24:35+00:00,"they've paid for the nhs same as non-smokers, if anything more so given the amount of duty they pay, so they are entitles.  i bet you are anti vaccine passport apartheid but clearly in favour of smoker apartheid and probably happy with drunks on the streets",NONE,Jul-21
1419986737372221440,2021-07-27 11:43:14+00:00,it’s ridiculous. vaccines are a normal part of life. to compare to apartheid or holocaust is disgusting. there is a difference between not trusting the government and being anti science. and these nutters are mistaking the two. your choice shouldn’t impact my safety.,FAVOR,Jul-21
1420127253774540803,2021-07-27 21:01:36+00:00,"#alberduhcovidiots , screw you for once again going to ruin it for the rest of us..get the vaccine you stupid dumb fvck. it's not worst than the cigarettes you smoke, the 12 pack you drink and the bs you stuff your numb skull with.",FAVOR,Jul-21
1420098246614163463,2021-07-27 19:06:20+00:00,i have a cold since this weekend and just tested negative to covid 🎉.i got my two shots of vaccine but please remain careful with all of this. pfizer doesn’t make you an avenger. 🧐,NONE,Jul-21
1419869223233363976,2021-07-27 03:56:17+00:00,"unvaccinated people account for virtually all covid-19 deaths in the u.s. right now. get vaccinated. urge your family members, your friends, and your neighbors to get vaccinated.",FAVOR,Jul-21
1419997134913429504,2021-07-27 12:24:33+00:00,"why doesn't ""my body, my choice"" apply to forced vaccinations?..🤔",AGAINST,Jul-21
1419959892127977472,2021-07-27 09:56:34+00:00,"far worse to be morbidly obese than unvaccinated. we need general health, not just vaccines for diseases whose symptoms can be greatly mitigated by diet and exercise.",AGAINST,Jul-21
1419839440306905602,2021-07-27 01:57:56+00:00,"sacramento, calif. (ap) -- california to require proof of covid-19 vaccination or weekly testing for all state workers and health care employees.",FAVOR,Jul-21
1420008230260908032,2021-07-27 13:08:39+00:00,"""i was wrong:"" corsicana pastor regrets not getting vaccinated after contracting covid-19",FAVOR,Jul-21
1420061604994035712,2021-07-27 16:40:44+00:00,"more news: the cdc will also announce today that they are recommending everyone in k-12 schools wear a mask, regardless of vaccination status, a health official tells me.",NONE,Jul-21
1419824014294495240,2021-07-27 00:56:38+00:00,liberals forget that trump started operation warp speed,FAVOR,Jul-21
1420099437750226946,2021-07-27 19:11:04+00:00,"csu to require covid vaccines for students, faculty and staff - los angeles times",FAVOR,Jul-21
1420086666228731906,2021-07-27 18:20:19+00:00,"more news: the cdc will also announce today that they are recommending everyone in k-12 schools wear a mask, regardless of vaccination status, a health official tells me.",NONE,Jul-21
1419901801256701953,2021-07-27 06:05:44+00:00,"there has been an attempt to rewrite history. vaccines were meant to stop severe covid. their efficacy was only even tested against symptomatic covid-19. later we discovered they also severely reduce transmission, but that was never the main point.",FAVOR,Jul-21
1420080914101538816,2021-07-27 17:57:28+00:00,"does call black health care workers murderous?.. says probably not...🤔 ""in nyc, 35% of republicans said they wouldn't get vaccinated, which was fewer than the 36% of black people &amp; 39% of latino people refusing the vaccine.""..",AGAINST,Jul-21
1419900216778530817,2021-07-27 05:59:26+00:00,"what i find most revealing is how many of my unvaccinated patients, who are now ill with covid19, continue to express hesitancy over the vaccine, but quickly accept  experimental treatment…",FAVOR,Jul-21
1419814133961265152,2021-07-27 00:17:23+00:00,yes.star of david .montclair city employees who go maskless will have to wear stickers declaring vaccination  via @abc7,NONE,Jul-21
1419851317057490945,2021-07-27 02:45:08+00:00,the same people who think it is ok for people to ask to see a covid id to prove vaccinations are probably the same people who think it is racist/discrimination to ask to see green cards to prove legal status!?!?!?!.hypocrites!!!!!!,AGAINST,Jul-21
1420202644153438208,2021-07-28 02:01:11+00:00,"get vaccinated (if you aren’t already) and mask up. go back to the hygiene habits you had before the vaccine was available: wash hands frequently for 20 seconds, don’t touch your eyes/nose/mouth, wear a mask in public.",FAVOR,Jul-21
1420223097412759567,2021-07-28 03:22:27+00:00,federal worker vaccine mandate? reports as pres. biden weighs whether to require all federal workers to be vaccinated saying a mandate is “under consideration.”,FAVOR,Jul-21
1420455175001628677,2021-07-28 18:44:39+00:00,more #pfizer walk-in opportunities available alongside existing #astrazeneca clinics from #thevaccinators...for info on all walk-in sites visit,FAVOR,Jul-21
1420255919082987521,2021-07-28 05:32:52+00:00,i'm vaccinated 1/2 ✌️,FAVOR,Jul-21
1420384236264112137,2021-07-28 14:02:46+00:00,you clearly don’t understand the business model for health insurance providers. you are also pretty sanctimonious about the rights of unvaccinated at the expense of the rights of the vaccinated. it’s people like you who will make covid a permanent feature of our society.,FAVOR,Jul-21
1420339908749705218,2021-07-28 11:06:37+00:00,cdc usa: .997 unborn babies died after covid-19 shots.harvard-pilgrim study ordered by us government: .less than 1% of vaccine injuries appear on the official registries..health impact news . com,AGAINST,Jul-21
1420458153557348356,2021-07-28 18:56:29+00:00,"chair knows that with the rise of the delta variant and vaccine hesitation, the successful implementation of #fitara has never been more necessary. ..watch evaluate our nation's it infrastructure and investigate ways to improve it.",NONE,Jul-21
1420340173376737280,2021-07-28 11:07:40+00:00,"vaccines work and vaccinated americans should not have to wear masks. ..by forcing vaccinated americans to return to masks, the biden administration is not only casting doubt on a safe and effective vaccine but contradicting why vaccines exist.",FAVOR,Jul-21
1420361739623968779,2021-07-28 12:33:22+00:00,i work on the covid floor at my hospital. it's full. ..the entire floor + the icu are at capacity w/ covid patients — almost all unvaccinated...our district has one of the lowest vaccination rates because our rep lauren boebert spreads lies &amp; misinformation about the vaccine.,FAVOR,Jul-21
1420441076846850049,2021-07-28 17:48:37+00:00,"if members of your party hadn’t been pushing conspiracy theories about masks &amp; vaccines at the expense of american lives, this probably wouldn’t be necessary now, qevin.",FAVOR,Jul-21
1420324433617723396,2021-07-28 10:05:07+00:00,so many anti-vaxx idiots get covid then get the vaccine but don't tell anyone .but at that point they've also spread the virus and the lies.i hate them..also the audacity of them to compare getting the vaccine to apartheid.,FAVOR,Jul-21
1420214237767426049,2021-07-28 02:47:15+00:00,"no, getting vaccinated is the answer you colossal twat.",AGAINST,Jul-21
1420402753487077382,2021-07-28 15:16:20+00:00,"to hold our progress and stop the spread of the delta variant, we need every american to get vaccinated and follow cdc guidelines...regardless of vaccination status, you should wear a mask in:.-indoor, public settings in areas of substantial or high transmission.-all k-12 schools",FAVOR,Jul-21
1420392146193027075,2021-07-28 14:34:11+00:00,great. they should all run such ads in their states. and the democrats should do it too--they have plenty of unvaccinated constituents and voters. look at the vaccination rates of cops and health care workers in nyc. @senschumer?,FAVOR,Jul-21
1420232404699074564,2021-07-28 03:59:26+00:00,the people who are freaking out right now and calling simone biles a bad american for not “taking one for the team” are also the same people who won’t get vaccinated to save other americans’ lives.,AGAINST,Jul-21
1420294496739368964,2021-07-28 08:06:10+00:00,sad news this evening. someone from my year at uni has just died of covid. 24. otherwise healthy. been on a ventilator since june. please: get the vaccine. wear a mask. we can’t be lulled into a false sense of security.,FAVOR,Jul-21
1420425349758865408,2021-07-28 16:46:08+00:00,also talk about how icus and hospitals across your home state are beyond capacity with covid patients. encourage rural missourians to get their vaccines.,FAVOR,Jul-21
1420471707580522497,2021-07-28 19:50:20+00:00,harper is a disease of his own. he has been costing us our lives with covid  - sold our vaccine manufacturers,AGAINST,Jul-21
1420375525067870211,2021-07-28 13:28:09+00:00,"to everyone who thinks the appropriate response to frustration with vaccinated people being advised to mask, remember: these are the stakes...acting out of your pique with the cdc will endanger children &amp; vulnerable people. take your anger and demand vaccine mandates.",FAVOR,Jul-21
1420446029778915329,2021-07-28 18:08:18+00:00,"it is there in black and white on public health england's data tables: of the 460 people who died between february and july having tested positive for the delta variant, 289 had been double-jabbed; some 65 received one dose. and 165 had not been vaccinated.",AGAINST,Jul-21
1420458904073474051,2021-07-28 18:59:28+00:00,"presumably all these people around the president are vaccinated so they can be unmasked indoors, per cdc guidance.",FAVOR,Jul-21
1420657609871290368,2021-07-29 08:09:03+00:00,bunglers! bunglers! bunglers!.you idiots had basic responsibilities:.1. rollout the vaccination w/ sound &amp; persuasive messaging..2. provide a diversity of choice...but no! you lot in the lnp had to go cheap for short-term gain: now yielding long-term pain. typically blind lnp. 👊,FAVOR,Jul-21
1420762223266381825,2021-07-29 15:04:45+00:00,over 80% of ontarians 12+ have received at least one dose of a #covid19 vaccine!..this achievement brings us one step closer to reaching our vaccination targets to exit the roadmap to reopen and a return to normal...book your vaccine:,FAVOR,Jul-21
1420756263969779731,2021-07-29 14:41:04+00:00,"“wait, if i get vaccinated, i might still have to wear a mask? f*** that!”..folks, it’s not a negotiation ..covid is an infectious disease...it doesn’t give a shit about a deal you think you’re making with some imaginary virus referee.",FAVOR,Jul-21
1420542249335676931,2021-07-29 00:30:39+00:00,"let’s get one thing straight: getting vaccinated is not solely a matter of personal choice. herd immunity is a common good...if infections mount, that common good can only be achieved if nearly everyone is vaccinated.",FAVOR,Jul-21
1420758780761952273,2021-07-29 14:51:04+00:00,i agree with mandatory vaccinations and masks. ..but not for any american. ..i want mandatory vaccination and masking for every single illegal alien biden is letting into america every stinking day. ..agree?,FAVOR,Jul-21
1420747188649435145,2021-07-29 14:05:00+00:00,"israel's health care system has been told to make arrangements to begin vaccinating people over 60 with a third dose of the covid-19 vaccine, pending a final government decision",FAVOR,Jul-21
1420856203043770369,2021-07-29 21:18:11+00:00,"six weeks before deadline, australian government has no plan for enforcing aged care worker vaccinations:  #auspol #australiapm",AGAINST,Jul-21
1420809044571344900,2021-07-29 18:10:48+00:00,"i fucking hate wearing a mask but i also care about my health, my familys health, the health of my neighbors. i take the virus seriously. i got the vaccine i wear a mask. i do these things because i want this to fucking end. your refusal to do these things is why its not over.",FAVOR,Jul-21
1420705752159854593,2021-07-29 11:20:21+00:00,"sweden wins. lockdown zealots lose. no compulsory lockdowns, society kept open throughout, no coercion to have vaccines. sweden is the control against which other european countries should be measured.",AGAINST,Jul-21
1420896464109293574,2021-07-29 23:58:10+00:00,chris cuomo’s interview with anti-vaccine restaurant owner flies off the rails - huffpost.this is just really fucking weird and funny and clearly shows how people believe what they believe with their whole heart and still be dead fucking wrong 🤣🤣🤣🤣🤣🤣,FAVOR,Jul-21
1420707499074899978,2021-07-29 11:27:17+00:00,just thinking randomly how dolly parton isn't a a billionaire but she put a ton of her own money into developing a #covid19 vaccine instead of building a private space penis,NONE,Jul-21
